date,river,raw_water_level
2009-03-01,Nyakagunda,0.5054838709677419
2009-04-01,Nyakagunda,0.4836666666666667
2009-05-01,Nyakagunda,0.4474193548387097
2009-06-01,Nyakagunda,0.4070000000000002
2009-07-01,Nyakagunda,0.3706451612903224
2009-08-01,Nyakagunda,0.3403225806451612
2009-09-01,Nyakagunda,0.343
2009-10-01,Nyakagunda,0.3616129032258063
2009-11-01,Nyakagunda,0.438
2009-12-01,Nyakagunda,0.4374193548387097
2010-01-01,Nyakagunda,0.4516129032258063
2010-02-01,Nyakagunda,0.4857142857142857
2010-03-01,Nyakagunda,
2010-04-01,Nyakagunda,
2010-05-01,Nyakagunda,
2010-06-01,Nyakagunda,
2010-07-01,Nyakagunda,
2010-08-01,Nyakagunda,
2010-09-01,Nyakagunda,0.499
2010-10-01,Nyakagunda,0.4893548387096775
2010-11-01,Nyakagunda,0.4700000000000001
2010-12-01,Nyakagunda,0.4796774193548389
2011-01-01,Nyakagunda,0.4909677419354841
2011-02-01,Nyakagunda,0.4892857142857142
2011-03-01,Nyakagunda,0.5141935483870969
2011-04-01,Nyakagunda,0.5646666666666668
2011-05-01,Nyakagunda,0.5374193548387096
2011-06-01,Nyakagunda,0.4786666666666668
2011-07-01,Nyakagunda,0.4487096774193547
2011-08-01,Nyakagunda,0.449032258064516
2011-09-01,Nyakagunda,0.4369999999999999
2011-10-01,Nyakagunda,0.4509677419354839
2011-11-01,Nyakagunda,0.5593333333333332
2011-12-01,Nyakagunda,0.6551612903225806
2012-01-01,Nyakagunda,0.5496774193548388
2012-02-01,Nyakagunda,0.4858620689655173
2012-03-01,Nyakagunda,0.5235483870967743
2012-04-01,Nyakagunda,0.5506666666666666
2012-05-01,Nyakagunda,0.5741935483870967
2012-06-01,Nyakagunda,0.5020000000000001
2012-07-01,Nyakagunda,0.4477419354838712
2012-08-01,Nyakagunda,0.4448387096774194
2012-09-01,Nyakagunda,0.4780000000000003
2012-10-01,Nyakagunda,0.4870967741935484
2012-11-01,Nyakagunda,0.5660000000000001
2012-12-01,Nyakagunda,0.5664516129032258
2013-01-01,Nyakagunda,0.5351612903225808
2013-02-01,Nyakagunda,0.4742857142857146
2013-03-01,Nyakagunda,0.6077419354838712
2013-04-01,Nyakagunda,0.6243333333333333
2013-05-01,Nyakagunda,0.5716129032258059
2013-06-01,Nyakagunda,0.5153333333333332
2013-07-01,Nyakagunda,0.4900000000000002
2013-08-01,Nyakagunda,0.4761290322580649
2013-09-01,Nyakagunda,0.5263333333333333
2013-10-01,Nyakagunda,0.4722580645161291
2013-11-01,Nyakagunda,0.5716666666666667
2013-12-01,Nyakagunda,0.6238709677419357
2014-01-01,Nyakagunda,
2014-02-01,Nyakagunda,
2014-03-01,Nyakagunda,
2014-04-01,Nyakagunda,
2014-05-01,Nyakagunda,
2014-06-01,Nyakagunda,
2014-07-01,Nyakagunda,
2014-08-01,Nyakagunda,
2014-09-01,Nyakagunda,
2014-10-01,Nyakagunda,
2014-11-01,Nyakagunda,
2014-12-01,Nyakagunda,
2015-01-01,Nyakagunda,
2015-02-01,Nyakagunda,
2015-03-01,Nyakagunda,
2015-04-01,Nyakagunda,
2015-05-01,Nyakagunda,
2015-06-01,Nyakagunda,
2015-07-01,Nyakagunda,
2015-08-01,Nyakagunda,
2015-09-01,Nyakagunda,
2015-10-01,Nyakagunda,
2015-11-01,Nyakagunda,
2015-12-01,Nyakagunda,
2016-01-01,Nyakagunda,
2016-02-01,Nyakagunda,
2016-03-01,Nyakagunda,
2016-04-01,Nyakagunda,
2016-05-01,Nyakagunda,
2016-06-01,Nyakagunda,
2016-07-01,Nyakagunda,
2016-08-01,Nyakagunda,
2016-09-01,Nyakagunda,
2016-10-01,Nyakagunda,
2016-11-01,Nyakagunda,
2016-12-01,Nyakagunda,
2017-01-01,Nyakagunda,
2017-02-01,Nyakagunda,
2017-03-01,Nyakagunda,
2017-04-01,Nyakagunda,
2017-05-01,Nyakagunda,
2017-06-01,Nyakagunda,
2017-07-01,Nyakagunda,
2017-08-01,Nyakagunda,
2017-09-01,Nyakagunda,
2017-10-01,Nyakagunda,0.3692307692307692
2017-11-01,Nyakagunda,0.4186666666666666
2017-12-01,Nyakagunda,0.4067741935483871
2018-01-01,Nyakagunda,0.44
2018-02-01,Nyakagunda,0.6225000000000002
2018-03-01,Nyakagunda,0.5251612903225806
2018-04-01,Nyakagunda,0.6176666666666667
2018-05-01,Nyakagunda,0.5632258064516129
2018-06-01,Nyakagunda,0.4566666666666664
2018-07-01,Nyakagunda,0.4083870967741937
2018-08-01,Nyakagunda,0.399032258064516
2018-09-01,Nyakagunda,0.3556666666666667
2018-10-01,Nyakagunda,0.4193548387096774
2018-11-01,Nyakagunda,0.4846666666666667
2018-12-01,Nyakagunda,0.5293548387096776
2019-01-01,Nyakagunda,0.555483870967742
2019-02-01,Nyakagunda,0.5371428571428571
2019-03-01,Nyakagunda,0.5903225806451612
2019-04-01,Nyakagunda,0.5616666666666666
2019-05-01,Nyakagunda,0.5461290322580644
2019-06-01,Nyakagunda,0.5076666666666667
2019-07-01,Nyakagunda,0.4738709677419357
2019-08-01,Nyakagunda,0.4419354838709676
2019-09-01,Nyakagunda,0.4363333333333333
2019-10-01,Nyakagunda,0.493225806451613
2019-11-01,Nyakagunda,0.6009999999999998
2019-12-01,Nyakagunda,0.6229032258064515
2020-01-01,Nyakagunda,0.6529032258064515
2020-02-01,Nyakagunda,0.620344827586207
2020-03-01,Nyakagunda,0.663548387096774
2020-04-01,Nyakagunda,0.6333333333333334
2020-05-01,Nyakagunda,0.586451612903226
2020-06-01,Nyakagunda,0.4046666666666664
2020-07-01,Nyakagunda,0.3451612903225806
2020-08-01,Nyakagunda,0.3132258064516129
2020-09-01,Nyakagunda,0.3273333333333332
2020-10-01,Nyakagunda,0.3290322580645163
2020-11-01,Nyakagunda,0.3856666666666667
2020-12-01,Nyakagunda,0.453225806451613
2021-01-01,Nyakagunda,0.6190322580645161
2021-02-01,Nyakagunda,0.6857142857142858
2021-03-01,Nyakagunda,0.7735483870967743
2021-04-01,Nyakagunda,0.7619999999999999
2021-05-01,Nyakagunda,0.6612903225806449
2021-06-01,Nyakagunda,0.3676666666666666
2021-07-01,Nyakagunda,0.3312903225806452
2021-08-01,Nyakagunda,0.3245161290322582
2021-09-01,Nyakagunda,0.3033333333333333
2021-10-01,Nyakagunda,0.3093548387096774
2021-11-01,Nyakagunda,0.3796666666666667
2021-12-01,Nyakagunda,0.3896774193548387
2022-01-01,Nyakagunda,0.332258064516129
2022-02-01,Nyakagunda,0.4792857142857143
2022-03-01,Nyakagunda,0.4538709677419354
2022-04-01,Nyakagunda,0.528
2022-05-01,Nyakagunda,0.5806451612903226
2022-06-01,Nyakagunda,0.4249999999999997
2022-07-01,Nyakagunda,0.3277419354838711
2022-08-01,Nyakagunda,0.3170967741935483
2022-09-01,Nyakagunda,0.3083333333333333
2022-10-01,Nyakagunda,0.317741935483871
2022-11-01,Nyakagunda,0.3829999999999999
2022-12-01,Nyakagunda,0.397741935483871
2023-01-01,Nyakagunda,0.5280645161290323
2023-02-01,Nyakagunda,0.5935714285714285
2023-03-01,Nyakagunda,0.5412903225806454
2023-04-01,Nyakagunda,0.6363333333333335
2023-05-01,Nyakagunda,0.5332258064516131
2023-06-01,Nyakagunda,0.3926666666666666
2023-07-01,Nyakagunda,0.3493548387096775
2023-08-01,Nyakagunda,0.3290322580645162
2023-09-01,Nyakagunda,0.3473333333333332
2023-10-01,Nyakagunda,0.4525806451612904
2023-11-01,Nyakagunda,0.5563333333333332
2023-12-01,Nyakagunda,0.5200000000000001
2024-01-01,Nyakagunda,0.676774193548387
2024-02-01,Nyakagunda,0.6672413793103448
2024-03-01,Nyakagunda,0.5858064516129032
2024-04-01,Nyakagunda,0.662
2024-05-01,Nyakagunda,0.6903225806451615
2024-06-01,Nyakagunda,0.5016666666666668
2024-07-01,Nyakagunda,0.4583870967741933
2024-08-01,Nyakagunda,0.4130000000000001
2024-09-01,Nyakagunda,0.422
2024-10-01,Nyakagunda,0.4687096774193549
2024-11-01,Nyakagunda,0.6406666666666667
2024-12-01,Nyakagunda,0.6903225806451612
