date,river,raw_water_level
2017-10-01,Jiji,0.4393548387096774
2017-11-01,Jiji,0.6120000000000001
2017-12-01,Jiji,0.665483870967742
2018-01-01,Jiji,0.8141935483870966
2018-02-01,Jiji,0.7582142857142857
2018-03-01,Jiji,0.783225806451613
2018-04-01,Jiji,0.996
2018-05-01,Jiji,0.9996774193548388
2018-06-01,Jiji,0.6096666666666665
2018-07-01,Jiji,0.5019354838709679
2018-08-01,Jiji,0.4683870967741934
2018-09-01,Jiji,0.4060000000000002
2018-10-01,Jiji,0.4503225806451613
2018-11-01,Jiji,0.5296666666666667
2018-12-01,Jiji,0.6548387096774195
2019-01-01,Jiji,0.7387096774193548
2019-02-01,Jiji,0.6603571428571428
2019-03-01,Jiji,0.7312903225806449
2019-04-01,Jiji,0.6676666666666666
2019-05-01,Jiji,0.649032258064516
2019-06-01,Jiji,0.5046666666666667
2019-07-01,Jiji,0.4458064516129032
2019-08-01,Jiji,0.3938709677419356
2019-09-01,Jiji,0.4133333333333334
2019-10-01,Jiji,0.4712903225806452
2019-11-01,Jiji,0.6236666666666666
2019-12-01,Jiji,1.058064516129032
2020-01-01,Jiji,0.9699999999999998
2020-02-01,Jiji,1.0189655172413794
2020-03-01,Jiji,1.2061290322580644
2020-04-01,Jiji,1.1016666666666668
2020-05-01,Jiji,0.9658064516129032
2020-06-01,Jiji,0.6660000000000001
2020-07-01,Jiji,0.5558064516129033
2020-08-01,Jiji,0.4861290322580648
2020-09-01,Jiji,0.4553333333333333
2020-10-01,Jiji,0.504193548387097
2020-11-01,Jiji,0.6669999999999999
2020-12-01,Jiji,0.9070967741935484
2021-01-01,Jiji,0.9122580645161292
2021-02-01,Jiji,1.101785714285714
2021-03-01,Jiji,0.9580645161290322
2021-04-01,Jiji,0.8766666666666667
2021-05-01,Jiji,0.8080645161290324
2021-06-01,Jiji,0.5976666666666668
2021-07-01,Jiji,0.5177419354838709
2021-08-01,Jiji,0.479677419354839
2021-09-01,Jiji,0.455
2021-10-01,Jiji,0.4916129032258065
2021-11-01,Jiji,0.5586666666666666
2021-12-01,Jiji,0.5819354838709677
2022-01-01,Jiji,0.6829032258064517
2022-02-01,Jiji,0.8453571428571428
2022-03-01,Jiji,0.8548387096774195
2022-04-01,Jiji,0.8806666666666667
2022-05-01,Jiji,0.7861290322580644
2022-06-01,Jiji,0.5906666666666669
2022-07-01,Jiji,0.5199999999999999
2022-08-01,Jiji,0.4729032258064519
2022-09-01,Jiji,0.4320000000000001
2022-10-01,Jiji,0.406774193548387
2022-11-01,Jiji,0.5236666666666667
2022-12-01,Jiji,0.6716129032258064
2023-01-01,Jiji,0.7683870967741935
2023-02-01,Jiji,0.9071428571428573
2023-03-01,Jiji,1.0451612903225806
2023-04-01,Jiji,1.1506666666666665
2023-05-01,Jiji,0.9758064516129032
2023-06-01,Jiji,0.65
2023-07-01,Jiji,0.5422580645161289
2023-08-01,Jiji,0.4783870967741936
2023-09-01,Jiji,0.5120000000000001
2023-10-01,Jiji,0.5241935483870968
2023-11-01,Jiji,0.9263333333333336
2023-12-01,Jiji,1.1229032258064515
2024-01-01,Jiji,1.314516129032258
2024-02-01,Jiji,1.1127586206896554
2024-03-01,Jiji,0.9438709677419356
2024-04-01,Jiji,1.2796666666666667
2024-05-01,Jiji,0.9180645161290324
2024-06-01,Jiji,0.6683333333333334
2024-07-01,Jiji,0.5738709677419357
2024-08-01,Jiji,0.52
2024-09-01,Jiji,0.4893333333333335
2024-10-01,Jiji,
2024-11-01,Jiji,
2024-12-01,Jiji,0.8012903225806451
