date,target_value,target_outlier_count,lat,lon,elev
1989-01-01,1.2509677419354837,0,-4.17,29.54,798.0
1989-02-01,1.2564285714285717,0,-4.17,29.54,798.0
1989-03-01,1.262258064516129,0,-4.17,29.54,798.0
1989-04-01,1.3266666666666669,0,-4.17,29.54,798.0
1989-05-01,1.2567741935483872,0,-4.17,29.54,798.0
1989-06-01,1.0606666666666666,0,-4.17,29.54,798.0
1989-07-01,1.060967741935484,0,-4.17,29.54,798.0
1989-08-01,1.0383870967741935,0,-4.17,29.54,798.0
1990-02-01,1.2178571428571427,0,-4.17,29.54,798.0
1990-03-01,1.2725806451612902,0,-4.17,29.54,798.0
1990-04-01,1.213666666666667,0,-4.17,29.54,798.0
1990-05-01,1.1561290322580646,0,-4.17,29.54,798.0
1990-06-01,1.0769999999999995,0,-4.17,29.54,798.0
1990-07-01,1.071290322580645,0,-4.17,29.54,798.0
1990-08-01,1.0606451612903225,0,-4.17,29.54,798.0
1990-09-01,1.0530000000000002,0,-4.17,29.54,798.0
1990-10-01,1.0725806451612905,0,-4.17,29.54,798.0
1990-11-01,1.107,0,-4.17,29.54,798.0
1990-12-01,1.2012903225806455,0,-4.17,29.54,798.0
1991-01-01,1.2866666666666666,0,-4.17,29.54,798.0
1991-02-01,1.3142857142857145,0,-4.17,29.54,798.0
1991-03-01,1.2193548387096775,0,-4.17,29.54,798.0
1991-04-01,1.2586666666666668,0,-4.17,29.54,798.0
1991-05-01,1.216129032258065,0,-4.17,29.54,798.0
1991-07-01,1.1477419354838707,0,-4.17,29.54,798.0
1991-08-01,1.1070967741935491,0,-4.17,29.54,798.0
1991-09-01,1.0903333333333332,0,-4.17,29.54,798.0
1991-10-01,1.232258064516129,0,-4.17,29.54,798.0
1991-11-01,1.249,0,-4.17,29.54,798.0
1991-12-01,1.302258064516129,0,-4.17,29.54,798.0
1992-01-01,1.3225806451612905,0,-4.17,29.54,798.0
1992-02-01,1.4131034482758618,0,-4.17,29.54,798.0
1992-03-01,1.3887096774193552,0,-4.17,29.54,798.0
1992-04-01,1.5386666666666668,0,-4.17,29.54,798.0
1992-05-01,1.4896774193548383,0,-4.17,29.54,798.0
1992-06-01,1.3750000000000002,0,-4.17,29.54,798.0
1992-07-01,1.3135483870967737,0,-4.17,29.54,798.0
1992-08-01,1.2867741935483874,0,-4.17,29.54,798.0
1992-09-01,1.2643333333333335,0,-4.17,29.54,798.0
1992-10-01,1.3125806451612905,0,-4.17,29.54,798.0
1992-11-01,1.4428571428571428,0,-4.17,29.54,798.0
1992-12-01,1.599354838709678,0,-4.17,29.54,798.0
1993-01-01,1.4903225806451614,0,-4.17,29.54,798.0
1993-02-01,1.5542857142857145,0,-4.17,29.54,798.0
1993-03-01,1.607741935483871,0,-4.17,29.54,798.0
1993-04-01,1.5406666666666662,0,-4.17,29.54,798.0
1993-05-01,1.55,0,-4.17,29.54,798.0
1993-06-01,1.4053333333333329,0,-4.17,29.54,798.0
1993-07-01,1.366129032258065,0,-4.17,29.54,798.0
2010-01-01,0.9564516129032258,0,-4.17,29.54,798.0
2010-02-01,0.902857142857143,0,-4.17,29.54,798.0
2010-03-01,0.9461290322580646,0,-4.17,29.54,798.0
2010-04-01,0.8273333333333335,0,-4.17,29.54,798.0
2010-05-01,0.7477419354838708,0,-4.17,29.54,798.0
2010-06-01,0.6736666666666667,0,-4.17,29.54,798.0
2010-07-01,0.6251612903225806,0,-4.17,29.54,798.0
2010-08-01,0.5793548387096775,0,-4.17,29.54,798.0
2010-09-01,0.5586666666666669,0,-4.17,29.54,798.0
2010-10-01,0.546451612903226,0,-4.17,29.54,798.0
2010-11-01,0.6123333333333332,0,-4.17,29.54,798.0
2010-12-01,0.6206451612903227,0,-4.17,29.54,798.0
2011-03-01,0.7264516129032257,0,-4.17,29.54,798.0
2011-04-01,0.5703333333333335,0,-4.17,29.54,798.0
2011-05-01,0.2196774193548387,0,-4.17,29.54,798.0
2011-06-01,0.1653333333333333,0,-4.17,29.54,798.0
2011-07-01,0.134516129032258,0,-4.17,29.54,798.0
2011-08-01,0.1032258064516129,0,-4.17,29.54,798.0
2011-09-01,0.0926666666666666,0,-4.17,29.54,798.0
2011-10-01,0.1248387096774194,0,-4.17,29.54,798.0
2011-11-01,0.2543333333333333,0,-4.17,29.54,798.0
2011-12-01,0.6793548387096774,0,-4.17,29.54,798.0
2012-01-01,0.6370967741935483,0,-4.17,29.54,798.0
2012-02-01,0.5565517241379311,0,-4.17,29.54,798.0
2012-03-01,0.5358064516129032,0,-4.17,29.54,798.0
2012-04-01,0.6913333333333334,0,-4.17,29.54,798.0
2012-05-01,0.7087096774193548,0,-4.17,29.54,798.0
2012-06-01,0.558,0,-4.17,29.54,798.0
2012-07-01,0.4935483870967744,0,-4.17,29.54,798.0
2012-08-01,0.4903225806451614,0,-4.17,29.54,798.0
2012-09-01,0.485,0,-4.17,29.54,798.0
2012-10-01,0.5274193548387096,0,-4.17,29.54,798.0
2012-11-01,0.5760000000000001,0,-4.17,29.54,798.0
2012-12-01,0.629032258064516,0,-4.17,29.54,798.0
2013-01-01,0.7267741935483871,0,-4.17,29.54,798.0
2013-02-01,0.6892857142857143,0,-4.17,29.54,798.0
2013-03-01,0.7590322580645161,0,-4.17,29.54,798.0
2013-04-01,0.8143333333333334,0,-4.17,29.54,798.0
2013-05-01,0.6329032258064513,0,-4.17,29.54,798.0
2013-06-01,0.5223333333333333,0,-4.17,29.54,798.0
2013-07-01,0.466774193548387,0,-4.17,29.54,798.0
2013-08-01,0.4290322580645161,0,-4.17,29.54,798.0
2013-09-01,0.4223333333333334,0,-4.17,29.54,798.0
2013-10-01,0.4596774193548386,0,-4.17,29.54,798.0
2013-11-01,0.5526666666666669,0,-4.17,29.54,798.0
2013-12-01,0.812258064516129,0,-4.17,29.54,798.0
2014-01-01,0.7761290322580645,0,-4.17,29.54,798.0
2014-02-01,0.7585714285714287,0,-4.17,29.54,798.0
2014-03-01,0.7625806451612902,0,-4.17,29.54,798.0
2014-04-01,0.714,0,-4.17,29.54,798.0
2014-05-01,0.4341935483870969,0,-4.17,29.54,798.0
2014-06-01,0.3573333333333334,0,-4.17,29.54,798.0
2014-07-01,0.2809677419354839,0,-4.17,29.54,798.0
2014-08-01,0.2551612903225806,0,-4.17,29.54,798.0
2014-09-01,0.256,0,-4.17,29.54,798.0
2014-10-01,0.4080645161290323,0,-4.17,29.54,798.0
2014-11-01,0.4610000000000001,0,-4.17,29.54,798.0
2014-12-01,0.5896774193548387,0,-4.17,29.54,798.0
2015-01-01,0.5929032258064516,0,-4.17,29.54,798.0
2015-02-01,0.6417857142857143,0,-4.17,29.54,798.0
2015-03-01,0.8293548387096775,0,-4.17,29.54,798.0
2015-04-01,1.1226666666666667,0,-4.17,29.54,798.0
2015-05-01,1.104516129032258,0,-4.17,29.54,798.0
2015-06-01,0.985,0,-4.17,29.54,798.0
2015-07-01,0.9203225806451611,0,-4.17,29.54,798.0
2015-08-01,0.8790322580645165,0,-4.17,29.54,798.0
2015-09-01,0.8369999999999999,0,-4.17,29.54,798.0
2015-10-01,0.8883870967741937,0,-4.17,29.54,798.0
2015-11-01,0.984,0,-4.17,29.54,798.0
2015-12-01,1.0777419354838709,0,-4.17,29.54,798.0
2016-01-01,1.177741935483871,0,-4.17,29.54,798.0
2016-02-01,1.19,0,-4.17,29.54,798.0
2016-03-01,1.1483870967741936,0,-4.17,29.54,798.0
2016-04-01,1.2239999999999998,0,-4.17,29.54,798.0
2016-05-01,1.184838709677419,0,-4.17,29.54,798.0
2016-06-01,1.1529999999999996,0,-4.17,29.54,798.0
2016-07-01,1.091290322580645,0,-4.17,29.54,798.0
2016-08-01,1.0403225806451617,0,-4.17,29.54,798.0
2016-09-01,1.020333333333333,0,-4.17,29.54,798.0
2016-10-01,1.0164516129032255,0,-4.17,29.54,798.0
2016-11-01,1.0503333333333331,0,-4.17,29.54,798.0
2016-12-01,1.089032258064516,0,-4.17,29.54,798.0
2017-01-01,1.226451612903226,0,-4.17,29.54,798.0
2017-02-01,1.365,0,-4.17,29.54,798.0
2017-03-01,1.7322580645161292,0,-4.17,29.54,798.0
2017-04-01,2.002666666666667,0,-4.17,29.54,798.0
2017-05-01,2.0006451612903224,0,-4.17,29.54,798.0
2017-06-01,1.934666666666667,0,-4.17,29.54,798.0
2017-07-01,1.8525806451612896,0,-4.17,29.54,798.0
2017-08-01,1.799032258064516,0,-4.17,29.54,798.0
2017-09-01,1.7693333333333336,0,-4.17,29.54,798.0
2017-10-01,1.800967741935484,0,-4.17,29.54,798.0
2017-11-01,0.8613333333333334,0,-4.17,29.54,798.0
2017-12-01,0.9722580645161292,0,-4.17,29.54,798.0
2018-01-01,0.9819354838709676,0,-4.17,29.54,798.0
2018-02-01,1.0714285714285714,0,-4.17,29.54,798.0
2018-03-01,1.1054838709677417,0,-4.17,29.54,798.0
2018-04-01,1.2659999999999998,0,-4.17,29.54,798.0
2018-05-01,1.1938709677419357,0,-4.17,29.54,798.0
2018-06-01,1.0653333333333337,0,-4.17,29.54,798.0
2018-07-01,0.9967741935483866,0,-4.17,29.54,798.0
2018-08-01,0.9541935483870968,0,-4.17,29.54,798.0
2018-09-01,0.9036666666666664,0,-4.17,29.54,798.0
2018-10-01,0.9158064516129032,0,-4.17,29.54,798.0
2018-11-01,1.0219999999999996,0,-4.17,29.54,798.0
2018-12-01,1.0812903225806452,0,-4.17,29.54,798.0
2019-01-01,1.123225806451613,0,-4.17,29.54,798.0
2019-02-01,1.1146428571428573,0,-4.17,29.54,798.0
2019-03-01,1.1100000000000003,0,-4.17,29.54,798.0
2019-04-01,1.136666666666667,0,-4.17,29.54,798.0
2019-05-01,0.9725806451612904,0,-4.17,29.54,798.0
2019-06-01,0.6913333333333334,0,-4.17,29.54,798.0
2019-07-01,0.6222580645161288,0,-4.17,29.54,798.0
2019-08-01,0.5964516129032257,0,-4.17,29.54,798.0
2019-09-01,0.5693333333333332,0,-4.17,29.54,798.0
2019-10-01,0.6661290322580647,0,-4.17,29.54,798.0
2019-11-01,0.7726666666666667,0,-4.17,29.54,798.0
2019-12-01,1.0587096774193552,0,-4.17,29.54,798.0
2020-01-01,1.085483870967742,0,-4.17,29.54,798.0
2020-02-01,1.2531034482758625,0,-4.17,29.54,798.0
2020-03-01,1.2935483870967743,0,-4.17,29.54,798.0
2020-04-01,1.3303333333333334,0,-4.17,29.54,798.0
2020-05-01,1.3725806451612903,0,-4.17,29.54,798.0
2020-06-01,1.2623333333333333,0,-4.17,29.54,798.0
2020-07-01,1.130645161290323,0,-4.17,29.54,798.0
2020-08-01,1.0687096774193543,0,-4.17,29.54,798.0
2020-09-01,1.0373333333333334,0,-4.17,29.54,798.0
2020-10-01,1.078709677419355,0,-4.17,29.54,798.0
2020-11-01,0.9453846153846156,0,-4.17,29.54,798.0
2020-12-01,0.6796774193548388,0,-4.17,29.54,798.0
2021-01-01,0.6696774193548387,0,-4.17,29.54,798.0
2021-02-01,0.6239285714285713,0,-4.17,29.54,798.0
2021-03-01,0.6693548387096776,0,-4.17,29.54,798.0
2021-04-01,0.6990476190476189,0,-4.17,29.54,798.0
2022-10-01,0.5964516129032256,0,-4.17,29.54,798.0
2022-11-01,0.5960000000000001,0,-4.17,29.54,798.0
2022-12-01,0.5974193548387097,0,-4.17,29.54,798.0
