date,river,raw_water_level
2013-10-01,Mpanda,1.1374193548387097
2013-11-01,Mpanda,1.5196666666666667
2013-12-01,Mpanda,1.6003225806451613
2014-01-01,Mpanda,1.5006451612903224
2014-02-01,Mpanda,1.2596428571428573
2014-03-01,Mpanda,1.4799999999999998
2014-04-01,Mpanda,1.4303333333333337
2014-05-01,Mpanda,1.2183870967741932
2014-06-01,Mpanda,1.1880000000000002
2014-07-01,Mpanda,1.1503225806451611
2014-08-01,Mpanda,1.1548387096774193
2014-09-01,Mpanda,1.1883333333333332
2014-10-01,Mpanda,1.340322580645162
2014-11-01,Mpanda,1.2959999999999998
2014-12-01,Mpanda,1.3361290322580643
2015-01-01,Mpanda,1.389677419354839
2015-02-01,Mpanda,1.4621428571428567
2015-03-01,Mpanda,1.4316129032258065
2015-04-01,Mpanda,1.530333333333333
2015-05-01,Mpanda,1.5048387096774198
2015-06-01,Mpanda,1.336666666666667
2015-07-01,Mpanda,1.1616129032258058
2015-08-01,Mpanda,1.1425806451612903
2015-09-01,Mpanda,1.1679999999999997
2015-10-01,Mpanda,1.3706451612903223
2015-11-01,Mpanda,1.4236666666666664
2015-12-01,Mpanda,1.574838709677419
2016-01-01,Mpanda,1.451290322580645
2016-02-01,Mpanda,1.4706896551724136
2016-03-01,Mpanda,1.425483870967742
2016-04-01,Mpanda,1.4673333333333332
2016-05-01,Mpanda,1.4325806451612904
2016-06-01,Mpanda,1.3550000000000004
2016-07-01,Mpanda,1.2939999999999998
2016-08-01,Mpanda,1.273870967741935
2016-09-01,Mpanda,1.3633333333333333
2016-10-01,Mpanda,1.434516129032258
2016-11-01,Mpanda,1.3496666666666668
2016-12-01,Mpanda,1.311935483870968
2017-01-01,Mpanda,1.4003225806451611
2017-02-01,Mpanda,1.4260714285714289
2017-03-01,Mpanda,1.4361290322580644
2017-04-01,Mpanda,1.435333333333333
2017-05-01,Mpanda,1.4109677419354838
2017-06-01,Mpanda,1.331666666666667
2017-07-01,Mpanda,1.2822580645161292
2017-08-01,Mpanda,1.3787096774193552
2017-09-01,Mpanda,1.442666666666667
2017-10-01,Mpanda,1.3738709677419356
2017-11-01,Mpanda,1.542
2017-12-01,Mpanda,1.476129032258065
2018-01-01,Mpanda,1.4793548387096775
2018-02-01,Mpanda,1.5010714285714286
2018-03-01,Mpanda,1.5748387096774192
2018-04-01,Mpanda,1.7079999999999995
2018-05-01,Mpanda,1.4648387096774191
2018-06-01,Mpanda,1.349666666666667
2018-07-01,Mpanda,1.4264516129032256
2018-08-01,Mpanda,1.4987096774193545
2018-09-01,Mpanda,1.4256666666666666
2018-10-01,Mpanda,1.562258064516129
2018-11-01,Mpanda,1.5563333333333331
2018-12-01,Mpanda,1.5903225806451613
2019-01-01,Mpanda,1.6041935483870966
2019-02-01,Mpanda,1.5035714285714283
2019-03-01,Mpanda,1.503548387096774
2019-04-01,Mpanda,
2019-05-01,Mpanda,1.5751612903225811
2019-06-01,Mpanda,1.461
2019-07-01,Mpanda,1.4454838709677418
2019-08-01,Mpanda,1.4329032258064516
2019-09-01,Mpanda,1.5586666666666666
2019-10-01,Mpanda,1.6709677419354831
2019-11-01,Mpanda,1.650666666666667
2019-12-01,Mpanda,1.6854838709677418
2020-01-01,Mpanda,1.6222580645161293
2020-02-01,Mpanda,1.6044827586206902
2020-03-01,Mpanda,1.6358064516129032
2020-04-01,Mpanda,1.6499999999999997
2020-05-01,Mpanda,1.5141935483870974
2020-06-01,Mpanda,1.4546666666666668
2020-07-01,Mpanda,1.450322580645161
2020-08-01,Mpanda,1.451290322580645
2020-09-01,Mpanda,1.4113333333333338
2020-10-01,Mpanda,1.4370967741935488
2020-11-01,Mpanda,1.529666666666667
2020-12-01,Mpanda,1.4790322580645157
2021-01-01,Mpanda,1.5848387096774192
2021-02-01,Mpanda,1.580357142857143
2021-03-01,Mpanda,1.65
2021-04-01,Mpanda,1.658333333333333
2021-05-01,Mpanda,
2021-06-01,Mpanda,
2021-07-01,Mpanda,
2021-08-01,Mpanda,
2021-09-01,Mpanda,
2021-10-01,Mpanda,
2021-11-01,Mpanda,
2021-12-01,Mpanda,
2022-01-01,Mpanda,
2022-02-01,Mpanda,
2022-03-01,Mpanda,
2022-04-01,Mpanda,
2022-05-01,Mpanda,
2022-06-01,Mpanda,
2022-07-01,Mpanda,
2022-08-01,Mpanda,
2022-09-01,Mpanda,
2022-10-01,Mpanda,
2022-11-01,Mpanda,
2022-12-01,Mpanda,1.1606451612903224
2023-01-01,Mpanda,1.0161290322580645
2023-02-01,Mpanda,1.0564285714285713
2023-03-01,Mpanda,1.0935483870967742
2023-04-01,Mpanda,1.2519999999999998
2023-05-01,Mpanda,1.4561290322580642
2023-06-01,Mpanda,1.397
2023-07-01,Mpanda,0.7386666666666668
2023-08-01,Mpanda,0.9387096774193548
2023-09-01,Mpanda,1.321
2023-10-01,Mpanda,1.4764516129032257
2023-11-01,Mpanda,1.600333333333333
2023-12-01,Mpanda,1.801935483870968
2024-01-01,Mpanda,1.615
2024-02-01,Mpanda,1.5627586206896549
2024-03-01,Mpanda,1.6435483870967742
2024-04-01,Mpanda,1.7229999999999996
2024-05-01,Mpanda,1.413225806451613
2024-06-01,Mpanda,1.0586666666666666
2024-07-01,Mpanda,0.9783870967741932
2024-08-01,Mpanda,0.7574193548387096
2024-09-01,Mpanda,0.924
2024-10-01,Mpanda,0.7777419354838709
